idH,idArg,idI,rep,val,time
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004143714904785
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005691528320312
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.002496719360352
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.002506494522095
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.00259780883789
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.002392292022705
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,0,10.002167463302612
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005930423736572
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,0,10.005693435668945
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003700017929077
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005467414855957
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004104375839233
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.002294301986694
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004290580749512
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.003193378448486
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003658771514893
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.00362777709961
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003865718841553
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004102945327759
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003090858459473
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.002328634262085
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004090309143066
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.003089666366577
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004089117050171
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003090143203735
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003090381622314
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004088640213013
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.003090620040894
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003090143203735
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004090547561646
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.002089738845825
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004267692565918
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.003267526626587
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004268646240234
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.00426721572876
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003267288208008
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004268407821655
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003267765045166
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003267526626587
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.00426721572876
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004268169403076
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.023406028747559
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005404949188232
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.012405633926392
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.006406784057617
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.00440502166748
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.01240611076355
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.01040768623352
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.006407260894775
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.010405778884888
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.006405591964722
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.007662773132324
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004663467407227
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005663633346558
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003661870956421
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003661870956421
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004661560058594
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.00466275215149
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004661083221436
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.00466513633728
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003663778305054
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004985570907593
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.0050208568573
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004253387451172
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.00294280052185
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.002474308013916
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.002268314361572
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.005041122436523
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.004041194915771
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.004318237304688
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.003319263458252
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004738092422485
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,1,10.005452632904053
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.004845380783081
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,2,10.003774404525757
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.005814790725708
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002882480621338
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,0,10.004070520401001
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004875183105469
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.003254413604736
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,6,3,10.005070447921753
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004484415054321
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004484415054321
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004144668579102
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.003781795501709
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004950284957886
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.003716945648193
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,0,10.004132270812988
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003132581710815
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.00404667854309
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004042148590088
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.002073764801025
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004082918167114
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003074645996094
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.00507640838623
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004078388214111
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002998352050781
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.00374698638916
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002747535705566
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.00400972366333
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.006022214889526
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003015279769897
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.005011081695557
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004761219024658
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.006592988967896
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,0,10.011083364486694
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004208326339722
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.005232810974121
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.005232572555542
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.005893230438232
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.011138200759888
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.002721548080444
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.00472378730774
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.005749940872192
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002259969711304
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,0,10.002606630325317
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004465341567993
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.005751132965088
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004734754562378
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.005236387252808
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004462957382202
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004023790359497
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003010272979736
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004241466522217
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003894567489624
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003095626831055
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004152774810791
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004096746444702
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004108667373657
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004688262939453
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004953384399414
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.003380060195923
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002378225326538
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004379987716675
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003379106521606
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003380060195923
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004379510879517
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004379510879517
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.00438117980957
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004379272460938
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004379272460938
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003571271896362
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.004570960998535
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.003571271896362
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.002570867538452
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003572702407837
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.004572629928589
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003572225570679
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004574298858643
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004573345184326
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.00457215309143
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002161026000977
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.00417709350586
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003949165344238
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,2,10.003282070159912
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,1,10.002827405929565
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.004594326019287
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.002616882324219
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,7,3,10.00562071800232
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004394292831421
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004159688949585
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003395318984985
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004385709762573
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004612445831299
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.003274917602539
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.003729104995728
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004967212677002
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004943132400513
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003938674926758
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,0,10.004165649414062
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00440239906311
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.004432201385498
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.005443811416626
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00483512878418
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.002898216247559
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004423141479492
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.004188299179077
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,0,10.004722833633423
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.005722522735596
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00249195098877
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00225567817688
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.003729343414307
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.005735158920288
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.003992795944214
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004388332366943
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.00442886352539
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.005980491638184
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00488018989563
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.00488018989563
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004884481430054
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.005149364471436
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.003958225250244
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.005029678344727
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004881381988525
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.003742218017578
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003178119659424
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003835201263428
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003732919692993
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003732919692993
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.004948377609253
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.004924058914185
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.00362515449524
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004538774490356
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,3,10.004031419754028
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.004668951034546
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.002748966217041
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p59k76L300R300_0,8,1,10.003742218017578
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p59k76L300R300_0,8,2,10.004981517791748
